fecha,naics,descripcion,valor_importado,valor_gravable,aranceles,tasa_efectiva,tasa_gravable
2016-12-01,3122,TOBACCO PRODUCTS,613362,307362,3780,0.006162755436430688,0.012298202119975794
2017-01-01,3122,TOBACCO PRODUCTS,417043,413713,4700,0.011269821097584662,0.011360532543091467
2017-02-01,3122,TOBACCO PRODUCTS,518449,176104,2091,0.004033183591828704,0.011873665561259256
2017-03-01,3122,TOBACCO PRODUCTS,729447,554327,7398,0.010141929434215234,0.013345913152345096
2017-04-01,3122,TOBACCO PRODUCTS,472070,331820,3710,0.00785900396127693,0.011180760653366283
2017-05-01,3122,TOBACCO PRODUCTS,362808,285203,3381,0.009318978633326718,0.011854714010722188
2017-06-01,3122,TOBACCO PRODUCTS,743023,500733,7606,0.010236560644825261,0.01518973185310335
2017-07-01,3122,TOBACCO PRODUCTS,396025,243025,3301,0.008335332365380973,0.013582964715564243
2017-08-01,3122,TOBACCO PRODUCTS,539186,364786,4154,0.00770420596973957,0.011387498423733367
2017-09-01,3122,TOBACCO PRODUCTS,472306,266974,2796,0.005919890918175928,0.01047292994823466
2017-10-01,3122,TOBACCO PRODUCTS,392583,386851,5020,0.0127871048924686,0.012976572375410687
2017-11-01,3122,TOBACCO PRODUCTS,420458,280633,3343,0.007950853592986695,0.011912355282522012
2017-12-01,3122,TOBACCO PRODUCTS,617261,304511,3157,0.005114530158231283,0.010367441570255261
2018-01-01,3122,TOBACCO PRODUCTS,563536,257536,3956,0.007019959683143579,0.015360959244532802
2018-02-01,3122,TOBACCO PRODUCTS,382384,225009,2493,0.006519624252060756,0.011079556817727291
2018-03-01,3122,TOBACCO PRODUCTS,277218,271131,3616,0.013043886039146087,0.01333672652702937
2018-04-01,3122,TOBACCO PRODUCTS,364603,78932,643,0.0017635620112835056,0.00814625247048092
2018-05-01,3122,TOBACCO PRODUCTS,776078,137581,1828,0.002355433345617322,0.013286718369542306
2018-06-01,3122,TOBACCO PRODUCTS,579733,202359,2315,0.003993217567397405,0.011440064439931013
2018-07-01,3122,TOBACCO PRODUCTS,224290,183795,2693,0.012006776940568014,0.014652194020511983
2018-08-01,3122,TOBACCO PRODUCTS,645225,325396,3589,0.0055624007129295985,0.011029637733715228
2018-09-01,3122,TOBACCO PRODUCTS,350748,350748,5246,0.014956607022705761,0.014956607022705761
2018-10-01,3122,TOBACCO PRODUCTS,275420,266685,3176,0.011531479195410645,0.01190918124378949
2018-11-01,3122,TOBACCO PRODUCTS,358969,198005,2591,0.0072178934671239025,0.013085528143228706
2018-12-01,3122,TOBACCO PRODUCTS,583319,423133,4644,0.007961338478602618,0.01097527255023834
2019-01-01,3122,TOBACCO PRODUCTS,729410,423410,4664,0.006394209018247624,0.011015327932736591
2019-02-01,3122,TOBACCO PRODUCTS,580758,411315,4503,0.007753659872098189,0.01094781371941213
2019-03-01,3122,TOBACCO PRODUCTS,341470,311079,3696,0.010823791255454358,0.011881226312287232
2019-04-01,3122,TOBACCO PRODUCTS,569552,410422,4394,0.007714835519847178,0.010706053769047468
2019-05-01,3122,TOBACCO PRODUCTS,894772,301176,3214,0.003591976503511509,0.01067150104922039
2019-06-01,3122,TOBACCO PRODUCTS,439706,144797,1632,0.0037115709132920635,0.011270951746237837
2019-07-01,3122,TOBACCO PRODUCTS,424843,322959,3814,0.0089774340168015,0.011809548580469967
2019-08-01,3122,TOBACCO PRODUCTS,256533,171858,2285,0.008907236106076022,0.013295860536023926
2019-09-01,3122,TOBACCO PRODUCTS,356354,230812,2793,0.00783771193812894,0.012100757326308857
2019-10-01,3122,TOBACCO PRODUCTS,604870,403420,3907,0.006459239175359995,0.00968469585047841
2019-11-01,3122,TOBACCO PRODUCTS,469756,372049,4019,0.008555505411319919,0.01080234055191655
2019-12-01,3122,TOBACCO PRODUCTS,312774,236274,2379,0.00760613094438796,0.010068818405749257
2020-01-01,3122,TOBACCO PRODUCTS,395801,294081,3658,0.009242018084845668,0.012438749868233581
2020-02-01,3122,TOBACCO PRODUCTS,425687,295422,3347,0.007862584481085868,0.011329555686441768
2020-03-01,3122,TOBACCO PRODUCTS,401876,389625,4438,0.011043207357493355,0.011390439525184473
2020-04-01,3122,TOBACCO PRODUCTS,363146,238196,2803,0.007718658611137118,0.01176761994324002
2020-05-01,3122,TOBACCO PRODUCTS,350135,350135,3982,0.011372756222599855,0.011372756222599855
2020-06-01,3122,TOBACCO PRODUCTS,592755,387788,5840,0.009852299854071244,0.015059774928569218
2020-07-01,3122,TOBACCO PRODUCTS,532547,446352,5339,0.010025406208278331,0.01196141162132129
2020-08-01,3122,TOBACCO PRODUCTS,528648,364098,6694,0.012662489974425326,0.01838516003933007
2020-09-01,3122,TOBACCO PRODUCTS,528953,354982,3911,0.007393851627649338,0.011017460040227392
2020-10-01,3122,TOBACCO PRODUCTS,455339,445562,7580,0.016646937776030605,0.017012222765855258
2020-11-01,3122,TOBACCO PRODUCTS,626402,361964,6262,0.00999677523379555,0.017300062989689582
2020-12-01,3122,TOBACCO PRODUCTS,598621,491038,5528,0.009234557424480597,0.011257784529914182
2021-01-01,3122,TOBACCO PRODUCTS,288562,278422,2705,0.009374068657688816,0.009715467886876756
2021-02-01,3122,TOBACCO PRODUCTS,477817,325242,4214,0.008819275998970318,0.012956506232282424
2021-03-01,3122,TOBACCO PRODUCTS,433434,433434,7763,0.017910454648227873,0.017910454648227873
2021-04-01,3122,TOBACCO PRODUCTS,621062,475712,8179,0.013169377614473274,0.01719317570294632
2021-05-01,3122,TOBACCO PRODUCTS,380534,380534,4096,0.010763821366816105,0.010763821366816105
2021-06-01,3122,TOBACCO PRODUCTS,661231,426802,3758,0.005683339105395845,0.008805019657827283
2021-07-01,3122,TOBACCO PRODUCTS,501130,330261,3523,0.00703011194699978,0.010667320694844381
2021-08-01,3122,TOBACCO PRODUCTS,373067,310414,3107,0.008328262751730922,0.01000921350196834
2021-09-01,3122,TOBACCO PRODUCTS,679508,295646,3443,0.005066901346268182,0.011645684365761756
2021-10-01,3122,TOBACCO PRODUCTS,334123,200293,2420,0.0072428417079937624,0.012082299431333097
2021-11-01,3122,TOBACCO PRODUCTS,475221,366084,4375,0.009206242990103551,0.011950809103921505
2021-12-01,3122,TOBACCO PRODUCTS,661249,317076,3811,0.005763335747955763,0.012019200444057576
2022-01-01,3122,TOBACCO PRODUCTS,307018,217476,2277,0.007416503266909432,0.010470120840920378
2022-02-01,3122,TOBACCO PRODUCTS,404115,217363,2521,0.006238323249570048,0.011598110073931626
2022-03-01,3122,TOBACCO PRODUCTS,485184,424273,5296,0.010915446511014379,0.012482528937735845
2022-04-01,3122,TOBACCO PRODUCTS,382475,253054,2868,0.007498529315641545,0.011333549361005951
2022-05-01,3122,TOBACCO PRODUCTS,628953,472621,4953,0.007874992249023377,0.010479855952232338
2022-06-01,3122,TOBACCO PRODUCTS,578199,366196,4055,0.007013156370038689,0.011073305006062328
2022-07-01,3122,TOBACCO PRODUCTS,625450,510926,6931,0.011081621232712446,0.013565565267768719
2022-08-01,3122,TOBACCO PRODUCTS,733189,441905,7016,0.009569156111180064,0.015876715583666174
2022-09-01,3122,TOBACCO PRODUCTS,664965,415560,9257,0.013921033437850113,0.022275964962941572
2022-10-01,3122,TOBACCO PRODUCTS,934774,451143,12804,0.013697428469341253,0.028381244971106723
2022-11-01,3122,TOBACCO PRODUCTS,535086,477760,12123,0.022656171157533555,0.025374665103817817
2022-12-01,3122,TOBACCO PRODUCTS,324401,202181,2083,0.006421065286481854,0.010302649606046068
2023-01-01,3122,TOBACCO PRODUCTS,561876,291256,3011,0.005358833621653176,0.010337984453539154
2023-02-01,3122,TOBACCO PRODUCTS,440851,320052,3522,0.007989093820814742,0.011004461774961569
2023-03-01,3122,TOBACCO PRODUCTS,372702,337176,3529,0.009468690803913046,0.010466343986523359
2023-04-01,3122,TOBACCO PRODUCTS,485176,235716,2536,0.005226969182317345,0.010758709633626906
2023-05-01,3122,TOBACCO PRODUCTS,400121,247504,2529,0.006320588022123308,0.010218016678518326
2023-06-01,3122,TOBACCO PRODUCTS,566792,272857,2790,0.004922440683707604,0.01022513624352683
2023-07-01,3122,TOBACCO PRODUCTS,831247,470538,6999,0.008419880011597033,0.014874462848909122
2023-08-01,3122,TOBACCO PRODUCTS,642096,308453,3407,0.005306060152998928,0.011045442903781127
2023-09-01,3122,TOBACCO PRODUCTS,733585,338178,6136,0.00836440221651206,0.018144290876402368
2023-10-01,3122,TOBACCO PRODUCTS,549812,229809,2470,0.004492444690185009,0.010748055994325722
2023-11-01,3122,TOBACCO PRODUCTS,922450,375599,6858,0.007434549298064936,0.01825883455493758
2023-12-01,3122,TOBACCO PRODUCTS,475911,224475,3422,0.007190420057531765,0.015244459293908007
2024-01-01,3122,TOBACCO PRODUCTS,846210,300578,3340,0.003947010789283984,0.011111924359068196
2024-02-01,3122,TOBACCO PRODUCTS,722240,338251,3404,0.004713114754098361,0.010063532702046706
2024-03-01,3122,TOBACCO PRODUCTS,818683,388409,7367,0.008998598969320237,0.0189671197114382
2024-04-01,3122,TOBACCO PRODUCTS,563445,222189,2298,0.004078481484439475,0.010342546210658493
2024-05-01,3122,TOBACCO PRODUCTS,898176,417182,5256,0.005851859769132108,0.012598817782167015
2024-06-01,3122,TOBACCO PRODUCTS,874080,342442,3942,0.00450988467874794,0.011511438433369738
2024-07-01,3122,TOBACCO PRODUCTS,2383678,1870481,139216,0.05840386159540005,0.07442791453107517
2024-08-01,3122,TOBACCO PRODUCTS,3508749,2870530,228861,0.06522581125067653,0.07972778546122145
2024-09-01,3122,TOBACCO PRODUCTS,4802176,4161452,341236,0.07105862009222486,0.08199926371852902
2024-10-01,3122,TOBACCO PRODUCTS,6878633,6389960,524485,0.07624843482709427,0.08207954353391883
2024-11-01,3122,TOBACCO PRODUCTS,5838927,5231616,434068,0.074340371099005,0.0829701568310824
2024-12-01,3122,TOBACCO PRODUCTS,5637350,5038675,420732,0.07463293923563376,0.0835005234511057
2025-01-01,3122,TOBACCO PRODUCTS,4992235,4342975,344693,0.06904582817114979,0.07936794478439319
2025-02-01,3122,TOBACCO PRODUCTS,9742444,9327444,725715,0.07449003555986568,0.07780427306773431
2025-03-01,3122,TOBACCO PRODUCTS,10034240,9383000,2782942,0.2773445721848391,0.2965940530747096
2025-04-01,3122,TOBACCO PRODUCTS,10477464,9878198,3308948,0.3158157355634913,0.3349748607995102
2025-05-01,3122,TOBACCO PRODUCTS,11190396,10537011,3509803,0.31364421777388396,0.3330928476775814
2025-06-01,3122,TOBACCO PRODUCTS,18324976,17498175,5911656,0.32260102277896574,0.33784414660386014
2025-07-01,3122,TOBACCO PRODUCTS,12001234,11278689,3800452,0.31667176891976273,0.33695866602935853
2025-08-01,3122,TOBACCO PRODUCTS,14122053,13259918,4511665,0.31947656619048237,0.34024833336073423
2025-09-01,3122,TOBACCO PRODUCTS,20401026,19673598,6535262,0.3203398691810892,0.33218438233819764
2025-10-01,3122,TOBACCO PRODUCTS,22752845,21765722,7127832,0.3132721204754834,0.3274796949074329
2025-11-01,3122,TOBACCO PRODUCTS,13681516,13015658,4236991,0.30968724518540197,0.3255302958943758
2025-12-01,3122,TOBACCO PRODUCTS,16608579,15398934,4994107,0.3006944182280736,0.32431511168240607
2026-01-01,3122,TOBACCO PRODUCTS,19818882,18931829,6201319,0.31289953691636085,0.32756048028956947
2026-02-01,3122,TOBACCO PRODUCTS,16458670,15741877,4780165,0.2904344640241283,0.3036591506845086
2026-03-01,3122,TOBACCO PRODUCTS,12525063,11613975,2045943,0.1633479208847093,0.17616216670003165
2026-04-01,3122,TOBACCO PRODUCTS,21701626,20709397,3645513,0.16798340363989317,0.1760318274839195
2026-05-01,3122,TOBACCO PRODUCTS,24099716,22989251,4051676,0.16812131728025342,0.17624219249248269
2026-06-01,3122,TOBACCO PRODUCTS,26545339,25683058,4493437,0.1692740484497109,0.17495724224116926
2026-07-01,3122,TOBACCO PRODUCTS,17519345,16328845,2860221,0.16326072692786175,0.17516370569994388
2013-01-01,3131,"FIBERS, YARNS & THREADS",5075380,3757,428,8.432866110517833e-05,0.11392068139472984
2013-02-01,3131,"FIBERS, YARNS & THREADS",5363508,126982,12578,0.002345106971034629,0.09905340914460317
2013-03-01,3131,"FIBERS, YARNS & THREADS",4985735,90156,9055,0.0018161815660078203,0.1004370202759661
2013-04-01,3131,"FIBERS, YARNS & THREADS",5513985,83885,8308,0.0015067142910254563,0.09904035286404006
2013-05-01,3131,"FIBERS, YARNS & THREADS",4926905,130777,13040,0.002646691990204804,0.09971172300939768
2013-06-01,3131,"FIBERS, YARNS & THREADS",3848538,142203,14152,0.0036772405521265476,0.09951970070954902
2013-07-01,3131,"FIBERS, YARNS & THREADS",5704789,29117,3294,0.0005774096114685398,0.11312978672253322
2013-08-01,3131,"FIBERS, YARNS & THREADS",5308665,146770,15205,0.002864185251847687,0.10359746542208899
2013-09-01,3131,"FIBERS, YARNS & THREADS",4528305,589,67,1.479582316120491e-05,0.11375212224108659
2013-10-01,3131,"FIBERS, YARNS & THREADS",4719571,2672,305,6.462451777926426e-05,0.11414670658682635
2013-11-01,3131,"FIBERS, YARNS & THREADS",3784800,3577,402,0.0001062143310082435,0.112384679899357
2013-12-01,3131,"FIBERS, YARNS & THREADS",3189332,23776,2711,0.0008500212583700913,0.11402254374158816
2014-01-01,3131,"FIBERS, YARNS & THREADS",3608542,18882,2140,0.0005930372987206468,0.11333545175299227
2014-02-01,3131,"FIBERS, YARNS & THREADS",3398631,199329,19767,0.005816165391300203,0.09916770765919661
2014-03-01,3131,"FIBERS, YARNS & THREADS",4596104,15038,1614,0.00035116698838842637,0.1073281021412422
2014-04-01,3131,"FIBERS, YARNS & THREADS",4639758,4986,562,0.00012112700705510934,0.11271560369033293
2014-05-01,3131,"FIBERS, YARNS & THREADS",5044187,8785,733,0.00014531578627041385,0.08343767785998862
2014-06-01,3131,"FIBERS, YARNS & THREADS",5793131,10772,1178,0.00020334427099956827,0.10935759376160416
2014-07-01,3131,"FIBERS, YARNS & THREADS",4959937,6209,631,0.00012721935782652078,0.10162667096150749
2014-08-01,3131,"FIBERS, YARNS & THREADS",6701750,22852,2334,0.000348267243630395,0.10213548048310869
2014-09-01,3131,"FIBERS, YARNS & THREADS",4461260,98594,9242,0.00207161205578693,0.09373795565653083
2014-10-01,3131,"FIBERS, YARNS & THREADS",5383388,147018,13833,0.0025695714297390418,0.09409051952822103
2014-11-01,3131,"FIBERS, YARNS & THREADS",4109751,9696,981,0.00023870059280963737,0.10117574257425743
2014-12-01,3131,"FIBERS, YARNS & THREADS",4847953,42850,4082,0.0008420048626709046,0.09526254375729289
2015-01-01,3131,"FIBERS, YARNS & THREADS",4129412,11077,987,0.00023901708039788717,0.08910354789202853
2015-02-01,3131,"FIBERS, YARNS & THREADS",5043862,8538,858,0.00017010774680195452,0.10049191848208011
2015-03-01,3131,"FIBERS, YARNS & THREADS",6076740,19262,1956,0.0003218831149596659,0.10154708752985152
2015-04-01,3131,"FIBERS, YARNS & THREADS",5755024,50512,5073,0.0008814906766678992,0.10043158061450744
2015-05-01,3131,"FIBERS, YARNS & THREADS",5591549,20155,2046,0.0003659093392546502,0.10151327214090797
2015-06-01,3131,"FIBERS, YARNS & THREADS",4788852,23663,2483,0.0005184958733324813,0.10493174998943498
2015-07-01,3131,"FIBERS, YARNS & THREADS",5950494,19463,2035,0.00034198841306284824,0.1045573652571546
2015-08-01,3131,"FIBERS, YARNS & THREADS",4992190,24698,2519,0.000504588166716411,0.10199206413474775
2015-09-01,3131,"FIBERS, YARNS & THREADS",4442444,42582,3935,0.0008857736867364,0.09240993847165468
2015-10-01,3131,"FIBERS, YARNS & THREADS",4792489,23042,2012,0.00041982360314233376,0.08731880913115181
2015-11-01,3131,"FIBERS, YARNS & THREADS",4298102,6216,456,0.00010609334073505003,0.07335907335907337
2015-12-01,3131,"FIBERS, YARNS & THREADS",3542725,5264,601,0.0001696434242002978,0.11417173252279635
2016-01-01,3131,"FIBERS, YARNS & THREADS",3857113,2876,329,8.529695655792299e-05,0.11439499304589708
2016-02-01,3131,"FIBERS, YARNS & THREADS",3801982,5092,562,0.00014781763827393185,0.11036920659858601
2016-03-01,3131,"FIBERS, YARNS & THREADS",3997612,30331,3061,0.0007657071271549115,0.10091985097754773
2016-04-01,3131,"FIBERS, YARNS & THREADS",4327386,35699,3804,0.0008790526197570542,0.10655760665564862
2016-05-01,3131,"FIBERS, YARNS & THREADS",4264634,51637,4135,0.0009696025497147,0.08007823847241319
2016-06-01,3131,"FIBERS, YARNS & THREADS",4723443,15196,1531,0.00032412797190523946,0.10075019742037378
2016-07-01,3131,"FIBERS, YARNS & THREADS",4528570,10345,804,0.00017753948818280386,0.0777187046882552
2016-08-01,3131,"FIBERS, YARNS & THREADS",4721768,22570,2105,0.0004458075873274587,0.09326539654408507
2016-09-01,3131,"FIBERS, YARNS & THREADS",4084430,14625,1368,0.00033493045541238315,0.09353846153846154
2016-10-01,3131,"FIBERS, YARNS & THREADS",4496527,15762,1699,0.0003778471696044525,0.10779088948103033
2016-11-01,3131,"FIBERS, YARNS & THREADS",4188070,1397,159,3.796498148311752e-05,0.11381531853972798
2016-12-01,3131,"FIBERS, YARNS & THREADS",3720292,15970,1783,0.0004792634556642328,0.11164683782091421
2017-01-01,3131,"FIBERS, YARNS & THREADS",3139261,12905,1185,0.00037747737445214017,0.09182487407981403
2017-02-01,3131,"FIBERS, YARNS & THREADS",5054846,28598,3245,0.0006419582317641328,0.11346947338974754
2017-03-01,3131,"FIBERS, YARNS & THREADS",5042893,3733,426,8.447532001967918e-05,0.11411733190463434
2017-04-01,3131,"FIBERS, YARNS & THREADS",4263825,5059,558,0.0001308684104061494,0.11029847796007115
2017-05-01,3131,"FIBERS, YARNS & THREADS",4953815,20666,2072,0.00041826349994902916,0.10026129875157264
2017-06-01,3131,"FIBERS, YARNS & THREADS",4564769,12032,852,0.00018664690370969483,0.07081117021276596
2017-07-01,3131,"FIBERS, YARNS & THREADS",3926802,21090,1350,0.00034379120719608475,0.06401137980085349
2017-08-01,3131,"FIBERS, YARNS & THREADS",4435474,130353,12474,0.002812326258704256,0.09569400013808659
2017-09-01,3131,"FIBERS, YARNS & THREADS",3927066,22391,1687,0.00042958279794635485,0.07534277164932339
2017-10-01,3131,"FIBERS, YARNS & THREADS",3726807,19736,2035,0.0005460438385996377,0.10311106607215241
2017-11-01,3131,"FIBERS, YARNS & THREADS",3606465,3878,442,0.00012255768460251243,0.11397627643115008
2017-12-01,3131,"FIBERS, YARNS & THREADS",2703029,10958,1152,0.00042618854625681044,0.10512867311553203
2018-01-01,3131,"FIBERS, YARNS & THREADS",3505100,3448,393,0.00011212233602464979,0.11397911832946636
2018-02-01,3131,"FIBERS, YARNS & THREADS",3792138,21512,2329,0.0006141654127566033,0.1082651543324656
2018-03-01,3131,"FIBERS, YARNS & THREADS",4456367,6673,824,0.00018490398120262538,0.12348269144312903
2018-04-01,3131,"FIBERS, YARNS & THREADS",4019769,20397,1621,0.00040325700307654495,0.0794724714418787
2018-05-01,3131,"FIBERS, YARNS & THREADS",4763792,5019,501,0.00010516831969153985,0.09982068141063957
2018-06-01,3131,"FIBERS, YARNS & THREADS",5595099,6133,407,7.274223387289483e-05,0.06636230229903799
2018-07-01,3131,"FIBERS, YARNS & THREADS",5492099,44304,2927,0.0005329474213775098,0.06606626941133983
2018-08-01,3131,"FIBERS, YARNS & THREADS",4773090,5288,557,0.00011669589301689262,0.10533282904689864
2018-09-01,3131,"FIBERS, YARNS & THREADS",4396716,27646,4071,0.0009259183445098569,0.14725457570715475
2018-10-01,3131,"FIBERS, YARNS & THREADS",4715299,30438,3359,0.0007123620368506854,0.11035547670674814
2018-11-01,3131,"FIBERS, YARNS & THREADS",4164099,29945,3411,0.0008191447897852572,0.11390883286024378
2018-12-01,3131,"FIBERS, YARNS & THREADS",4287847,26956,3044,0.0007099133900999732,0.11292476628579907
2019-01-01,3131,"FIBERS, YARNS & THREADS",3740743,54933,5491,0.0014678902025613628,0.09995813081390056
2019-02-01,3131,"FIBERS, YARNS & THREADS",3059779,9214,1016,0.00033205012518878,0.1102669850227914
2019-03-01,3131,"FIBERS, YARNS & THREADS",3480107,39942,3426,0.0009844524895355228,0.0857743728406189
2019-04-01,3131,"FIBERS, YARNS & THREADS",3456409,30782,3278,0.0009483831340561837,0.10649080631537912
2019-05-01,3131,"FIBERS, YARNS & THREADS",3561965,44811,5229,0.0014680099327197206,0.11669009841333601
2019-06-01,3131,"FIBERS, YARNS & THREADS",4257331,36635,3287,0.0007720799721703574,0.08972294254128566
2019-07-01,3131,"FIBERS, YARNS & THREADS",3462504,50655,4090,0.0011812260722298084,0.0807422761820156
2019-08-01,3131,"FIBERS, YARNS & THREADS",3861305,32142,3511,0.0009092780808560837,0.10923402401841827
2019-09-01,3131,"FIBERS, YARNS & THREADS",3651121,31120,3494,0.000956966367315682,0.11227506426735219
2019-10-01,3131,"FIBERS, YARNS & THREADS",4006955,75664,7915,0.001975315420312931,0.10460721082681328
2019-11-01,3131,"FIBERS, YARNS & THREADS",3079493,37071,3815,0.001238840289619103,0.10291063095141754
2019-12-01,3131,"FIBERS, YARNS & THREADS",2928552,30484,3050,0.0010414703239006854,0.10005248655032148
2020-01-01,3131,"FIBERS, YARNS & THREADS",2827994,148381,16607,0.005872360408119678,0.11192133763756815
2020-02-01,3131,"FIBERS, YARNS & THREADS",2940586,370770,42158,0.014336598215457736,0.11370391347735793
2020-03-01,3131,"FIBERS, YARNS & THREADS",2982518,178813,20037,0.006718148892982372,0.1120556111692103
2020-04-01,3131,"FIBERS, YARNS & THREADS",1989977,702276,78700,0.039548195783167345,0.11206420267814933
2020-05-01,3131,"FIBERS, YARNS & THREADS",1442348,88695,9950,0.0068984738773167084,0.11218219741811827
2020-06-01,3131,"FIBERS, YARNS & THREADS",3081814,240068,27112,0.008797416067290238,0.11293466851058867
2020-07-01,3131,"FIBERS, YARNS & THREADS",2123341,565430,65721,0.03095169358101219,0.11623189431052473
2020-08-01,3131,"FIBERS, YARNS & THREADS",3298414,531273,61263,0.018573471977744456,0.11531359583490973
2020-09-01,3131,"FIBERS, YARNS & THREADS",2720768,376767,43355,0.015934838986639065,0.11507111822426062
2020-10-01,3131,"FIBERS, YARNS & THREADS",3330340,406675,46318,0.01390788928457755,0.11389438741009406
2020-11-01,3131,"FIBERS, YARNS & THREADS",2936877,171632,18374,0.006256305592641435,0.10705462850750443
2020-12-01,3131,"FIBERS, YARNS & THREADS",3325699,102507,11581,0.003482275455475676,0.11297765030680831
2021-01-01,3131,"FIBERS, YARNS & THREADS",4027742,382391,46111,0.011448349968791446,0.12058599705537003
2021-02-01,3131,"FIBERS, YARNS & THREADS",3510915,546698,66993,0.019081350588094556,0.12254114703181647
2021-03-01,3131,"FIBERS, YARNS & THREADS",4266802,297108,34660,0.008123179842889358,0.11665791564010393
2021-04-01,3131,"FIBERS, YARNS & THREADS",4959590,241813,28380,0.00572224720188564,0.11736341718600737
2021-05-01,3131,"FIBERS, YARNS & THREADS",4457054,517136,59752,0.0134061646998219,0.11554407351257696
2021-06-01,3131,"FIBERS, YARNS & THREADS",5112609,341178,38892,0.007607074978743729,0.11399328209908025
2021-07-01,3131,"FIBERS, YARNS & THREADS",4640337,89082,10993,0.002369008974994704,0.12340315664219483
2021-08-01,3131,"FIBERS, YARNS & THREADS",4438330,346353,40135,0.009042815653635489,0.11587888656948259
2021-09-01,3131,"FIBERS, YARNS & THREADS",4955539,391062,42437,0.008563548788537432,0.10851731950432413
2021-10-01,3131,"FIBERS, YARNS & THREADS",5208534,356557,43939,0.008435962979218337,0.12323134870441473
2021-11-01,3131,"FIBERS, YARNS & THREADS",5880887,682222,71503,0.012158540029760816,0.10480899179445986
2021-12-01,3131,"FIBERS, YARNS & THREADS",4905854,810272,84367,0.01719720970090019,0.10412182575727656
2022-01-01,3131,"FIBERS, YARNS & THREADS",4729887,457280,49225,0.010407225373460297,0.10764739328201539
2022-02-01,3131,"FIBERS, YARNS & THREADS",5548316,783167,86828,0.01564943308924726,0.110867797034349
2022-03-01,3131,"FIBERS, YARNS & THREADS",6754450,1027071,104001,0.015397404673955688,0.10125979606083708
2022-04-01,3131,"FIBERS, YARNS & THREADS",5561915,865492,87254,0.01568776221858838,0.10081433450569156
2022-05-01,3131,"FIBERS, YARNS & THREADS",7031433,1171532,124907,0.01776408877109403,0.10661851319468867
2022-06-01,3131,"FIBERS, YARNS & THREADS",5812666,908481,92411,0.01589821262738991,0.10172034417890963
2022-07-01,3131,"FIBERS, YARNS & THREADS",4756101,943445,93059,0.019566237134156738,0.09863744044432902
2022-08-01,3131,"FIBERS, YARNS & THREADS",7626928,2012219,203883,0.026731994847728993,0.10132247036729103
2022-09-01,3131,"FIBERS, YARNS & THREADS",6377193,2145672,225463,0.03535458312144544,0.10507803615836904
2022-10-01,3131,"FIBERS, YARNS & THREADS",4648508,822976,79666,0.01713797201166482,0.09680233688467221
2022-11-01,3131,"FIBERS, YARNS & THREADS",4346608,337535,36166,0.008320511074382598,0.10714740693557705
2022-12-01,3131,"FIBERS, YARNS & THREADS",3237955,366520,38547,0.011904736168353174,0.10517024991814908
2023-01-01,3131,"FIBERS, YARNS & THREADS",5473901,604367,63609,0.01162041476453447,0.10524896296455631
2023-02-01,3131,"FIBERS, YARNS & THREADS",5517337,196675,22429,0.004065185795248686,0.11404093046904792
2023-03-01,3131,"FIBERS, YARNS & THREADS",4953707,341346,34615,0.006987696284822659,0.10140736964839195
2023-04-01,3131,"FIBERS, YARNS & THREADS",5386989,491263,49807,0.009245795749722155,0.10138561218736196
2023-05-01,3131,"FIBERS, YARNS & THREADS",6686483,591181,50142,0.007499009569006607,0.08481666359372173
2023-06-01,3131,"FIBERS, YARNS & THREADS",5487860,272210,30068,0.005479002744239102,0.11045883692737225
2023-07-01,3131,"FIBERS, YARNS & THREADS",5635937,690359,68341,0.012125933984003015,0.0989934222629096
2023-08-01,3131,"FIBERS, YARNS & THREADS",5240721,437243,48714,0.009295285896730622,0.11141173214894234
2023-09-01,3131,"FIBERS, YARNS & THREADS",3875720,866075,92371,0.02383324904791884,0.10665473544438991
2023-10-01,3131,"FIBERS, YARNS & THREADS",4748252,470416,54316,0.011439156978189027,0.1154637597360634
2023-11-01,3131,"FIBERS, YARNS & THREADS",4513943,644586,72690,0.016103437726174213,0.1127700570598803
2023-12-01,3131,"FIBERS, YARNS & THREADS",4122255,520149,60123,0.014584978367422684,0.11558803342888288
2024-01-01,3131,"FIBERS, YARNS & THREADS",4246226,396829,41294,0.009724870979547485,0.10405993513578897
2024-02-01,3131,"FIBERS, YARNS & THREADS",5940273,671811,74883,0.01260598629052907,0.11146438507258738
2024-03-01,3131,"FIBERS, YARNS & THREADS",6023782,635906,69489,0.011535776029079405,0.10927558475623755
2024-04-01,3131,"FIBERS, YARNS & THREADS",6055055,694548,71011,0.011727556562244274,0.10224059388264022
2024-05-01,3131,"FIBERS, YARNS & THREADS",5970967,811483,83521,0.013987851549003704,0.10292390598447533
2024-06-01,3131,"FIBERS, YARNS & THREADS",5315723,1128461,116147,0.021849708873092146,0.10292513432010499
2024-07-01,3131,"FIBERS, YARNS & THREADS",5794675,1236895,129562,0.022358803556713706,0.10474777568023155
2024-08-01,3131,"FIBERS, YARNS & THREADS",6596107,1187509,133780,0.020281660076163107,0.11265598829145716
2024-09-01,3131,"FIBERS, YARNS & THREADS",4308924,972099,102012,0.023674587901759234,0.10493992895785306
2024-10-01,3131,"FIBERS, YARNS & THREADS",5326065,1070259,113270,0.021267108080731272,0.10583419527422801
2024-11-01,3131,"FIBERS, YARNS & THREADS",5291319,1696634,176249,0.03330908607097777,0.10388156785729863
