fecha,G321,G327,G331,G332,G333,G334,G335,G3361T3,G3364T9,G337,G339,G311A2,G313A4,G315A6,G322,G323,G324,G325,G326,G21,G2211A2,G2211,G2212,N213111,HITEK2,G3341,G3342,G3344,G3361,G3363,G211,G21112,G21113,N21113G,G21113PQ,G212,N2121,G2122,N21221,G21222,G21223,G2123,G213,G22111,G221111A4T8,N221111,N221114T8,N221112,N221113,G22112,N22112C,N22112M,N22112R,N2212C,N2212M,N2212R,N2212T,G311,G3111,G3112,G3113,G3114,G3115,G31151,N311511,N311512,N311513,N311514,N31152,G3116,G311611T3,N311611T3B,N311611T3P,N311611T3Z,N311615,N3118,G3119,G31192,G312,G3121,N31211,N31212,G3122,G313,G3131,G3132,G3133,G314,G3141,G31411,G3149,G315,G316,N3211,G3212A9,G3212,G321211A2,G321219,G3219,G32191,N32192,G32199,N321991,G3221,N32211,G32212,N32212P,N32213,G3222,N32221,G32222,G32223A9,G32411,N32411A,N32411D,N32411G,N32411R,G32411X,N32412A9,G3254,G325@4,G3251,G32511A9,G32512T8,G32512,G32513,G32518,N32518C,G3252,G32521,N325211,G325212,G32522,G3253,G3255T9,G3255A9,G3255,G32551,G3256,G3261,G3262,G32621,G32622A9,G3271A4A9,G3271A9,G3271,G32711,G32712,G3279,G3274,G3272,G327213,G3273,N32731,N32732T9,G3311A2,G3311A2Q,N3311A2R,G3311A2F,N3311A2B,N3311A2C,N3311A2D,N3311A2E,N3311A2Z,G3313A4,G3313,N331313P,N331314,N331315A8M,N331318E,G3314,G33141,G33141C,N33141N,G3315,N3321,N3322,N3323,G3325,N3326,G3327,N3328,G3329,G332991,G3331,G33311,G333111,G33312,N33313,G3332,G3333A9,G3334T6,G3334,G3335,G3336,G3343,G3345,G3352,G33521,G33522,G335@2,G3351,G3353,G3359,G33591,N33592,G33593T9,G336,G33611,G33611A,G33611T,G33612,G3362,G336212,N336213,G336214,G3364,G336411T3,G3365T9,N3365,G3366,N3369,N3371,G3372A9,N3391,N1133,G5131P,G51311P,G51312T9P,G33611B,G33611U
1978-08-01,82.2564,98.3538,136.8143,81.0140,81.6057,0.9738,95.3661,52.6164,60.8773,84.3195,47.4715,69.2008,181.4991,655.5437,90.1335,79.1215,80.5726,66.8847,47.3098,91.5538,56.0011,50.1144,91.7053,208.1457,0.1687,0.2079,2.9139,0.0649,54.4284,45.9323,72.7719,94.5073,63.2329,68.9365,42.0613,89.2810,109.0059,77.4915,182.3549,19.8281,96.0047,88.4063,276.8373,52.8049,,100.8818,,,34.0928,47.7873,32.5518,83.6833,47.9362,79.2258,64.7325,107.8176,74.0861,59.4397,41.1989,62.3863,73.6423,76.7687,70.9475,68.6922,115.0647,44.9600,31.0016,56.2307,85.0862,42.0648,62.9446,77.2491,42.7476,306.3180,16.9071,90.4870,40.2571,92.9722,106.8728,59.9485,71.4638,72.6352,211.4142,208.3382,152.8353,210.7237,254.4305,143.3628,155.7263,121.2146,128.5143,740.7172,476.6919,77.4068,84.5366,73.3623,160.6873,33.9036,89.9449,72.8617,43.1819,147.0226,308.7813,94.6024,49.8546,112.7061,107.3809,85.5505,84.8965,101.5554,94.1926,55.6431,79.4192,63.6854,65.7585,71.5810,315.8562,109.7901,98.8107,43.8160,76.6387,85.4250,66.1156,135.6324,156.3978,93.1734,151.4572,87.0438,73.8401,52.7519,49.2545,93.1122,224.3466,82.7884,72.3850,83.4518,83.2867,98.4452,63.5739,35.8557,95.6165,107.6099,84.6378,98.4486,100.2251,173.0863,210.8951,159.8689,75.4999,87.2990,97.3134,238.8846,95.6652,147.0960,83.9858,137.8285,352.2690,163.5283,405.4692,80.1421,156.5529,435.4190,373.8580,70.4876,124.5805,117.9921,427.4551,39.9669,127.1530,69.0679,129.0498,196.9143,331.2916,130.7580,155.3486,78.4514,206.6620,67.5994,179.2222,97.9778,45.8572,53.7060,104.8834,202.9054,116.9588,105.6942,126.4251,116.3982,151.7083,81.1366,49.0150,108.0906,90.3326,105.3137,128.2430,142.4235,26.3892,80.4250,132.5331,67.4892,99.4681,95.9256,134.3728,73.7797,75.3725,112.8320,61.3921,55.2656,54.6983,169.7276,8.5633,43.8195,95.7496,71.0937,113.7903,32.8162,54.7821,51.1570,84.0857,196.3676,83.6700,32.6173,104.8443,63.3096,24.2180,92.5728,163.9445,290.7296,110.2859,220.0813,4.4116
1978-09-01,82.1789,97.7523,138.7997,81.6103,81.8306,0.9899,95.7609,52.3223,61.9724,84.0334,47.8099,68.9776,182.1895,657.0814,90.8987,79.9686,81.8406,67.3579,47.3745,89.9863,56.4539,51.0456,89.5788,206.4126,0.1715,0.2145,2.9257,0.0657,53.4027,46.1137,72.6380,95.0264,62.4752,67.9511,42.0197,84.2768,97.1159,78.1528,187.5218,19.9061,96.3216,90.1462,275.7053,53.3471,,107.6679,,,32.8908,49.0107,33.1006,84.3201,50.1913,79.6539,62.4462,106.4516,71.9308,59.2986,41.2379,61.3212,76.3182,75.7502,70.3480,68.0211,114.2379,48.0153,30.5754,54.9756,85.3925,41.9666,62.5187,77.3173,42.5698,291.8346,17.1637,89.9713,40.4237,96.0507,106.1846,59.0428,73.2295,71.8409,214.0445,210.2171,153.5598,214.0491,253.5916,141.9612,153.7480,120.4797,127.7885,743.7519,473.8596,80.8297,82.4721,71.2657,153.8933,33.7868,87.9431,71.4970,40.6847,144.5276,307.8615,97.9850,53.5093,117.5167,111.9543,86.7152,83.1865,98.1058,93.7012,55.3416,80.9942,63.9188,63.8737,73.1246,310.3277,117.6127,98.8647,43.6084,77.3602,86.1812,67.2121,135.3690,155.7807,94.3828,150.8690,81.4887,73.9542,52.4647,49.0156,92.1174,226.9757,82.5810,73.4698,84.0238,85.6961,101.1647,65.1156,36.3722,93.6510,105.6137,82.6852,98.0907,99.4370,173.7341,213.2030,159.7678,74.2577,88.9561,95.8496,239.0113,95.5667,145.0349,84.2882,142.9161,363.3913,166.9860,410.8262,80.2457,166.8951,497.9282,387.0835,72.2875,122.8468,115.3086,425.9768,38.4293,121.9231,66.3056,128.5854,196.1787,333.8607,128.7429,154.4031,79.9580,206.0122,68.0521,174.4743,98.5930,45.8441,53.5825,105.6344,206.1072,119.5325,109.4112,132.1544,117.6642,154.9378,81.2737,49.0838,107.2864,87.7745,104.6370,129.0772,149.7516,26.6461,80.5258,132.1037,67.7228,99.9509,100.8930,132.0121,74.8799,78.0225,112.1357,62.3609,55.4555,53.1536,164.0846,8.6458,49.9639,94.7942,65.9647,110.7657,34.3414,55.6655,52.1440,85.9413,206.5886,84.9078,30.7674,104.5146,63.0802,24.4794,91.3532,161.2898,285.0435,108.8682,213.5154,4.3600
1978-10-01,82.9855,98.5079,139.6945,82.1535,83.6269,1.0049,95.8824,53.1645,62.4358,84.8636,47.6305,68.9546,182.6773,643.1550,92.9982,80.1378,82.3319,67.1880,47.4365,92.1550,56.0598,50.8552,88.0509,207.2217,0.1759,0.2227,2.9668,0.0673,54.9580,46.6774,72.4662,94.5755,62.5373,68.1893,41.5680,92.5538,114.3601,79.3156,189.4752,20.7360,99.3536,90.6603,276.0177,52.8865,,97.4940,,,35.0684,49.0277,32.9306,84.6948,50.2785,79.6884,60.8765,105.6183,70.3464,59.5675,41.7531,64.1950,75.1438,76.1958,70.3488,67.6877,113.9705,44.6878,31.1924,53.1089,89.1871,42.1944,62.6696,78.0274,42.3702,289.3338,17.4656,89.8666,39.7300,90.1755,104.2083,57.9576,73.6725,71.9981,209.9687,211.1827,152.0374,220.1505,243.2807,141.6198,153.5663,121.6091,127.2526,726.5058,468.3330,80.3641,83.9909,74.2732,161.4813,35.2329,88.5277,71.9182,42.0848,144.6875,310.0663,100.0522,51.9951,121.5451,115.7271,86.3981,85.2985,99.8857,96.3165,57.5569,81.4663,64.0830,66.3733,73.7388,302.7110,116.0237,99.7093,43.6237,77.1209,85.5812,66.5808,134.9413,156.8559,92.2844,150.3841,75.3319,74.7745,52.5326,49.0668,92.3165,232.7255,84.6722,72.7479,85.0216,87.1880,102.3010,62.9102,36.4672,93.5509,106.4373,81.6750,98.6721,100.2947,175.0546,217.2094,159.8941,74.9581,88.1984,96.3672,243.4211,96.6527,148.2030,84.9339,143.5895,376.3368,169.0532,408.5556,82.5798,166.1332,460.6604,382.1482,72.9716,125.1226,121.3780,423.7694,40.6077,135.5881,70.6390,125.9622,199.7653,338.0008,132.0205,153.8513,80.4245,205.4212,68.2317,177.5842,99.8159,46.9702,54.0236,106.3132,209.5139,122.6643,112.1777,135.5406,121.8139,157.2838,81.8364,50.0106,109.9922,91.3762,106.2423,132.1020,142.9558,26.7810,79.1895,134.3238,65.5139,100.5565,100.4223,133.5557,75.1445,77.0548,112.2926,63.0237,56.1625,54.7134,168.8005,8.9392,51.2511,93.8249,70.6269,100.6281,30.8973,55.9541,52.7361,87.0171,213.3853,84.1216,31.8043,103.9532,65.3796,24.4247,93.8005,161.4263,290.0362,107.1759,220.5034,4.2975
1978-11-01,84.2505,98.5389,141.7481,82.8006,84.0991,1.0281,94.9209,54.6915,62.6184,84.9400,47.7121,69.7353,185.0807,639.2729,92.1315,80.2820,84.4592,67.8150,47.6506,91.9990,56.2568,51.0198,88.4379,205.7474,0.1813,0.2335,3.0203,0.0690,57.6705,47.7028,71.8561,93.6237,62.1549,67.4651,42.2084,94.1026,119.6847,77.3723,187.9751,19.7610,97.5071,89.0916,273.5669,54.0707,,92.1414,,,38.5973,48.4048,33.0624,84.9526,48.3851,77.2453,60.7480,108.0285,70.8528,59.9794,41.6211,63.5494,76.4763,77.2451,69.5636,67.0749,112.3817,42.3117,32.4173,50.9624,86.5619,42.7320,63.6972,78.7536,43.6651,291.3081,17.4370,90.7848,40.0689,92.0827,107.1416,59.7230,74.0395,71.3533,214.8888,214.7774,157.2527,223.5504,244.9627,142.0235,153.8291,121.9760,127.8137,723.3728,461.7819,82.6651,84.6512,73.4739,158.6970,35.0657,90.0731,73.7481,42.4351,146.4489,320.5427,99.7717,52.4249,121.1847,115.2999,86.0505,83.8868,97.6490,94.7755,57.3885,83.9448,68.5196,67.1312,75.8347,309.5356,120.5517,100.2269,43.5196,78.0152,85.9828,67.1437,134.8737,159.6109,92.2697,149.2265,73.3618,76.6314,53.4949,49.8281,95.7965,240.7253,84.2760,73.8986,86.5578,90.2032,106.1888,63.7450,36.8336,93.0633,104.5643,82.5482,100.4002,102.1725,177.6164,218.9841,162.8486,76.5969,89.1542,95.5639,239.8247,95.7931,145.9825,84.3625,145.6804,388.4839,173.9900,410.6161,84.8350,165.1825,455.1347,378.7967,75.2712,126.1120,120.8095,420.4287,41.1316,134.0251,70.8961,128.8252,196.9286,333.2256,130.2129,157.5080,82.1010,208.7296,69.2612,180.0339,100.1726,47.4704,53.9613,106.9586,210.9378,125.1007,116.8446,140.8493,124.7234,155.2395,82.8847,50.7369,108.6835,86.3028,108.0017,131.1500,133.5384,27.3907,77.0039,135.0907,62.6158,100.0076,99.8387,131.4499,75.7790,76.4617,113.5496,63.8816,57.2153,57.3269,177.0809,9.2847,54.9364,92.7159,72.3505,86.3476,28.3825,56.1319,53.0044,87.2226,219.2938,82.3886,31.9285,104.6951,64.7707,24.4377,91.1953,162.7076,294.8065,107.1007,232.3051,4.4636
1978-12-01,86.1920,100.0337,142.9445,83.9437,85.4317,1.0491,96.3183,54.1136,63.8188,83.8795,47.2901,69.6942,183.9948,636.7010,93.0883,79.1440,84.7589,68.0798,48.6046,91.2976,56.1727,50.8708,88.7022,199.8394,0.1842,0.2390,3.0415,0.0701,55.4238,47.8961,71.6750,93.4271,61.9626,67.3915,41.6853,92.7412,116.4399,78.3810,194.0128,18.9989,95.3243,89.0087,268.9148,53.5917,,93.8779,,,35.2584,48.5101,33.1519,84.4034,48.8038,80.6172,59.7404,110.0035,70.5248,59.8583,41.7546,63.2697,79.4904,76.4146,68.6669,66.1685,111.0868,44.3793,31.2208,51.0690,85.9215,42.9714,63.8657,78.1123,44.7163,288.0914,17.7586,91.0921,39.3717,87.6823,107.6476,59.9553,73.2481,73.4105,216.2814,212.6405,155.1645,222.7172,239.2599,142.7504,156.6011,126.3938,126.1180,722.2171,454.7519,90.0823,83.4479,71.7727,153.4480,35.7444,89.1954,72.4173,41.7682,146.4028,320.9682,101.2397,53.0944,123.6507,117.4372,86.1013,84.3494,98.7361,95.0212,57.1683,84.3950,68.3312,66.9056,77.6343,307.3794,118.7210,99.8049,43.6100,78.3459,84.8169,67.3628,129.7309,157.7459,90.8559,141.2346,68.9604,77.2097,54.6031,50.7656,98.9486,238.0559,84.6075,75.3654,90.6726,95.1274,112.8946,62.9713,36.8693,98.0309,113.1067,84.0148,102.1720,103.0843,180.7986,223.2499,165.5975,76.7589,94.9034,96.0891,237.5186,97.7600,150.0598,85.8743,146.9082,385.1823,171.9719,421.3290,89.0726,166.0463,503.7440,369.9896,76.4278,126.0004,121.7078,421.8014,41.9390,135.1042,71.7946,127.4866,174.2459,280.8115,121.4787,160.7207,82.9367,208.9473,69.3936,181.6741,102.6547,48.0887,54.3964,108.2828,217.4278,128.4170,126.1040,153.6037,123.4493,156.8894,82.7058,51.3465,110.4586,91.1088,108.3348,131.5063,157.9824,27.6123,79.6075,133.7722,66.1619,100.9781,100.3268,132.3838,76.9325,77.8124,115.7548,64.6818,57.2578,55.2274,168.9370,9.5837,50.9895,94.4142,83.5058,84.9973,29.3283,56.7801,53.5694,90.3575,227.0156,85.0919,33.6957,104.5363,62.7715,24.5334,93.3640,164.4452,299.4964,107.6666,222.5829,4.7055
1979-01-01,80.6349,95.9941,134.4331,83.9172,85.4808,1.0624,97.0264,54.8375,64.7685,84.3634,47.9736,68.8735,182.0587,632.0293,89.8424,79.7781,84.1412,67.8164,48.1102,90.3143,57.3265,51.9697,90.2297,210.6821,0.1893,0.2492,3.1057,0.0715,59.2352,47.0737,71.6403,92.0090,63.1971,68.9458,41.8985,88.5196,111.8239,73.7096,176.1751,18.3669,93.1758,85.0528,274.4158,55.0206,,98.5608,,,37.0690,49.3458,33.4033,85.8110,50.0504,87.1555,58.1841,112.2426,72.2627,59.1160,41.3088,61.1862,80.0287,73.8963,68.0252,65.4373,110.2328,43.3999,31.3885,48.9701,86.4153,41.8924,61.9064,76.5302,43.7218,258.6029,17.7442,91.0021,39.6005,90.8281,106.6254,59.4670,74.3691,69.3234,213.6448,211.1288,152.0650,221.2182,239.9466,139.9535,152.3277,120.5335,125.0639,716.0373,454.0221,77.0123,82.2124,69.3394,148.4146,34.5550,88.7042,73.4331,40.8072,143.5081,314.1688,97.4307,50.9825,119.3537,113.2973,82.2530,81.6816,95.7203,92.2509,55.0201,83.5879,70.2075,64.4619,75.7057,338.0423,118.5589,100.6574,43.7055,77.9517,84.6563,67.7005,128.1412,163.9276,91.7516,135.7292,61.0810,77.5635,53.3670,49.6168,96.5892,248.9908,84.3495,74.4427,88.3028,91.2157,106.5349,63.2733,36.9235,95.1203,105.3025,85.9501,100.1198,102.7883,184.0086,223.2483,170.2771,75.3136,84.6475,97.2851,237.4659,87.8701,117.4807,80.7739,132.0897,355.0043,157.3460,410.8952,77.2313,149.3458,408.3067,315.2735,70.4898,123.5824,119.7497,419.8533,40.9340,129.8007,72.4217,124.5866,178.8558,302.5927,118.3366,159.6385,84.5903,211.8672,69.5912,181.9320,103.5330,48.1821,54.7242,108.9921,218.4165,125.7309,122.1487,148.2152,119.5699,158.3311,82.1865,51.7451,111.5519,94.1744,109.4555,130.6045,139.2385,27.8098,78.0327,135.6273,63.7754,102.4294,103.5718,133.6579,77.9025,76.8423,117.6237,66.0444,58.0569,59.3577,182.7421,9.8509,50.0504,92.4622,74.2795,84.2012,28.2593,58.0585,54.8201,90.2244,230.8873,84.3008,32.2943,104.4681,63.8372,24.7937,88.7860,164.9908,298.9432,108.6033,241.8582,4.9916
1979-02-01,80.6814,96.3952,137.0128,84.8112,86.1657,1.0889,98.8545,53.0831,66.4080,83.6437,47.6159,68.1970,178.4598,618.7883,92.2959,80.9561,83.6131,68.0331,47.6693,90.3155,59.0706,53.0071,95.9308,207.2805,0.1937,0.2558,3.1477,0.0736,55.5790,46.3088,71.7502,91.9627,63.4673,69.1595,42.3136,89.8782,113.0761,74.5445,167.8636,18.0876,97.0089,87.8290,262.7068,56.5330,,93.7973,,,39.5654,50.0067,33.6272,85.2600,51.7548,88.4438,63.3024,115.8943,78.1336,58.5373,41.5357,61.6219,76.1177,74.8558,67.5674,65.0805,109.1049,43.1659,31.1207,49.8607,84.8670,40.8494,60.3296,72.5099,43.6167,267.1138,17.3527,91.3452,39.0039,87.7941,105.5626,60.0713,74.4098,70.7289,202.8743,205.8246,141.9163,218.8238,233.2419,139.1933,152.3588,122.5556,123.3652,701.3596,443.5964,78.9984,81.1396,68.2246,144.4071,35.8355,87.6745,73.4124,41.1759,139.5927,307.2311,101.3915,52.6497,125.6403,119.3182,83.0768,82.6596,94.7131,94.4363,57.8196,83.0797,72.7852,62.5127,75.2367,329.5540,119.0044,100.1270,43.8742,78.1897,84.3975,68.6692,124.2629,158.6066,82.3683,134.0593,59.7781,79.7886,54.3318,50.4761,98.7273,259.9863,84.4995,74.3388,89.4756,92.0389,107.6207,62.0945,36.6610,93.9041,105.2972,83.5049,100.2038,101.8563,179.7063,219.9950,165.4113,75.5012,89.4908,96.2362,239.5277,89.6956,115.8512,83.3020,135.5799,356.9396,158.4114,406.1106,78.3807,155.3705,367.4695,344.1229,72.4179,123.7628,118.1327,421.7197,40.8814,126.5898,69.6221,126.8341,190.3638,316.5174,128.4955,163.6837,84.2745,210.7599,70.2155,186.9545,103.8198,49.2994,54.7937,109.3534,220.4083,126.8651,125.9312,152.2308,121.2994,153.9503,83.0055,52.7067,111.3679,91.4219,110.5590,131.5366,149.3438,28.3687,81.5085,136.2425,67.9134,103.6865,104.1418,134.7248,79.5178,78.0348,114.0920,68.9399,57.4915,55.4095,170.0261,9.4133,50.7407,92.5698,76.2881,87.6943,29.0090,60.2494,56.6560,90.0496,235.7094,81.8011,33.0196,102.9535,63.9433,24.7585,91.3076,166.2596,300.4786,109.7244,226.0091,5.0348
1979-03-01,81.3844,98.9288,136.9570,85.1504,86.2765,1.1049,98.2791,52.8273,66.4357,84.1287,47.5646,69.1045,181.2085,620.7557,92.5137,79.9923,84.7187,68.2718,48.1701,90.5871,58.1465,51.8276,96.3312,204.2409,0.1968,0.2606,3.2165,0.0742,55.2579,46.3068,71.8186,92.3540,63.2500,68.9323,42.1375,91.0517,114.6181,74.5434,170.4230,17.6949,95.3932,90.1117,260.7310,53.7488,,102.8492,,,35.9963,50.0845,33.4771,85.7014,51.9367,90.6404,66.0812,115.4716,76.5200,58.9526,41.2595,61.9666,80.9402,73.2806,68.1392,65.5970,108.4077,41.9621,31.2395,53.4751,85.9826,41.5419,60.9124,71.2139,45.7945,270.7437,18.2143,91.6359,38.6702,86.0605,109.3743,61.1034,75.4904,71.8586,218.3346,209.0431,154.6571,220.3716,228.2406,141.2493,156.4563,127.8008,123.0008,705.9499,438.2498,82.8747,80.0089,65.4958,134.7659,37.3536,87.5109,72.6427,41.2505,140.4296,305.5241,101.4545,53.0400,125.4019,119.1196,83.6288,83.0306,95.1400,95.4774,57.5669,84.4907,75.5751,69.6573,72.9678,339.8951,121.7618,99.1802,43.5197,78.6332,85.4003,69.1209,126.8828,167.8458,84.1410,134.6497,56.9530,77.6369,54.6628,50.5842,101.8220,240.6926,85.9385,75.1730,92.0395,95.7957,112.5954,61.4842,36.5553,97.0539,109.8254,85.3011,100.6524,102.2823,181.8910,228.1693,164.9915,75.3431,90.0261,96.9870,241.0631,95.4498,132.6387,86.7281,137.3657,366.8719,161.5184,417.6565,77.3740,154.4781,515.0544,339.3085,71.1938,121.1378,120.2505,421.0969,41.5775,132.5508,70.1504,118.9215,188.5020,306.7124,130.3194,162.8855,85.1398,207.4663,70.2799,184.2137,103.0687,49.6583,54.4074,109.8556,222.2912,126.8260,127.0277,154.4873,119.4390,155.2911,82.2750,52.6457,112.0896,92.7962,111.5479,131.3118,152.2714,28.6856,81.3797,136.6683,67.6583,102.9602,103.8213,133.0927,79.3329,78.6747,113.5540,68.5608,57.3360,54.8645,167.8435,9.5192,53.4161,89.8314,80.8098,67.2109,23.6556,60.7217,57.5484,88.5647,231.4191,81.7823,30.6034,103.9048,63.9455,24.6558,91.7311,167.6471,303.1850,110.5660,224.0250,5.2643
1979-04-01,80.6062,98.1828,136.9686,83.9040,85.0812,1.0840,96.0076,47.0585,65.0932,83.1555,46.6014,68.8690,178.4844,611.0072,94.1830,80.6209,85.7302,68.4297,46.4459,91.7804,58.5764,51.5084,100.8554,208.3077,0.1947,0.2610,3.1912,0.0723,48.1552,41.6880,72.2768,92.4225,64.1326,69.6606,43.4054,93.0422,117.3289,78.5822,186.9111,17.8963,100.7070,89.7355,269.7498,53.4958,,101.6808,,,30.6813,49.7131,33.3343,86.7545,50.6621,91.5474,72.2622,114.1659,81.2656,59.1241,40.9067,63.7929,78.7342,75.1301,68.1033,65.4458,107.6573,42.2005,31.0546,54.4563,87.2964,41.5180,60.6317,68.5295,48.0664,264.3645,18.5345,91.1068,39.2294,92.7287,106.5407,60.1821,74.9056,70.0321,208.0027,205.6682,146.3677,221.1276,219.8240,139.5356,156.2921,130.8493,119.4577,695.2123,430.3957,79.5341,80.7057,67.1527,139.4651,36.9120,87.6309,72.0561,40.9319,142.2458,320.0225,104.4281,52.3704,130.4607,124.0805,84.1716,83.4180,94.5908,96.1687,59.0394,85.9244,75.7598,70.5281,75.1165,332.7984,123.6158,96.9917,43.0460,79.0055,86.7040,70.1228,129.0237,167.3063,89.5446,136.8428,54.9885,78.2771,54.7875,50.7675,101.1150,244.9813,86.1965,74.6535,90.2508,86.9169,98.8431,62.0289,35.2655,93.4940,104.2105,83.7730,100.4172,102.3072,180.8001,231.2744,162.0305,75.7392,88.5752,96.1176,240.1970,94.3588,138.5510,84.2223,139.2858,364.8596,162.6448,401.6758,84.6602,144.8450,458.5285,366.0568,74.5578,119.8215,116.7894,416.2727,41.0245,124.0891,70.1117,120.0344,180.9169,290.0015,127.0851,159.9709,81.3767,209.2777,69.3547,185.6170,98.7733,49.4235,52.8704,108.1728,221.8640,123.8728,128.7877,157.5909,114.2320,148.0102,81.7403,51.8515,111.1073,92.2090,111.4506,128.9509,133.7082,28.3397,74.8897,136.8199,59.6773,102.0813,103.2473,132.8916,77.8624,75.7190,107.5677,68.7279,53.1348,48.7581,150.2170,8.0489,34.0293,82.0321,79.4944,47.1977,20.1230,59.6817,56.8094,86.1415,227.3480,78.6843,29.8999,100.8219,65.1567,24.3673,86.5074,165.6581,303.2698,107.8796,201.2907,4.9177
1979-05-01,80.7462,99.8387,138.0486,84.4771,86.4524,1.1168,97.6719,50.9058,66.4594,83.5556,47.1927,69.0269,182.3753,606.8164,92.9010,81.9125,86.2191,68.1621,46.6161,91.2424,57.0736,50.7172,95.3886,202.8629,0.2007,0.2690,3.2832,0.0747,54.0888,44.5653,72.3706,92.4479,64.3042,69.7811,43.7069,90.4435,114.6324,74.6051,170.3129,18.7181,101.3196,88.1937,271.9262,51.9486,,104.4145,,,25.2944,49.5183,33.2243,87.0767,50.1366,88.5664,66.9210,110.3150,76.5720,59.4934,40.8711,65.5458,77.4041,75.3695,68.4817,65.9100,107.5577,41.3041,31.1878,56.6963,86.6138,42.6977,62.6347,70.4477,50.6061,262.2096,18.6874,90.3817,39.2211,89.6377,105.2443,58.4047,73.3369,67.1455,212.7930,209.5894,149.0095,225.9771,222.3624,143.5714,161.7068,135.4901,121.8584,690.4406,427.4711,80.3331,80.4621,65.3342,134.6832,37.1855,88.3111,73.4923,40.2823,142.4548,321.7293,102.8384,53.6410,128.2789,122.0089,82.6694,82.4519,93.2483,96.1961,57.7514,86.6746,73.7475,72.2185,74.5559,335.3276,128.3572,95.4211,42.7465,78.7383,85.4926,69.6606,125.6793,168.7390,81.8691,133.0501,53.1147,78.7867,54.7750,50.4653,104.7148,249.2181,87.1118,74.6954,91.5290,89.5247,102.2788,61.0451,35.8812,91.6922,102.3045,82.0522,101.8642,103.8757,180.4512,235.0304,159.8740,77.9416,89.4091,97.1886,244.2531,96.5993,146.0541,85.3840,140.3410,369.3372,168.3167,408.1511,84.1770,151.3055,442.8009,345.8314,76.5208,121.3055,117.0653,421.3330,38.9504,125.6490,70.2336,122.8218,191.7261,307.7309,134.4666,160.4772,83.4886,210.6730,69.8034,184.1241,100.4733,50.6160,52.7094,108.4740,206.5015,127.1900,131.6251,157.7723,116.2952,154.8165,83.2525,52.6604,112.1580,93.8492,112.0342,129.9416,139.9419,29.0867,81.9590,137.5175,68.1572,101.9649,103.0716,132.1944,78.1918,72.9040,109.3822,69.7836,56.1024,54.2023,165.9810,9.3399,45.6843,81.4353,81.3204,28.1498,14.6775,61.1073,58.3544,87.3641,220.8342,84.5229,28.4936,100.8794,65.9089,24.6490,91.0333,167.2070,302.0376,110.4062,223.2344,6.5657
1979-06-01,80.9270,99.4787,140.7558,85.1805,87.0996,1.1507,98.1312,48.7534,67.2296,81.5678,47.6379,69.2051,185.5313,609.7011,92.6283,81.8703,85.7211,67.5994,45.5079,91.3713,56.2666,49.7400,95.4467,208.6599,0.2077,0.2801,3.3497,0.0778,50.6066,43.3269,71.7805,91.2814,64.1599,69.7044,43.3623,91.8786,117.5634,75.6913,173.2692,18.5239,99.9747,87.9449,278.9274,51.2938,,96.9565,,,25.6249,48.2904,32.8001,86.0505,47.9022,86.1077,67.1730,110.7159,76.9312,59.7361,40.4864,64.1464,78.8736,75.5234,68.8497,66.3752,107.6348,41.7046,31.7818,57.6408,85.7870,42.7734,62.6876,70.4847,51.0070,256.4987,18.8098,90.2366,40.8809,106.6210,104.9315,58.9158,72.4911,67.8369,207.4198,213.2584,155.3820,229.8415,221.4172,145.9818,166.8305,140.3595,121.0591,694.9218,426.1717,82.6910,79.3839,64.5753,132.2066,36.8116,87.0549,71.3746,39.9590,142.2951,322.4613,102.8276,54.0878,128.2475,121.8780,82.5775,81.9274,92.6764,93.9723,58.7259,86.2950,72.6937,71.9117,74.0800,328.1977,129.2663,93.9045,43.0965,77.8541,83.8995,69.7258,119.1892,170.7637,85.0301,119.4552,51.1473,76.4567,54.2242,49.7045,106.8119,234.0662,87.3786,74.7910,90.3907,89.9185,103.9189,62.1689,36.0142,85.1765,91.0548,80.2771,101.5043,103.2968,179.7091,240.8959,156.2457,77.4185,90.0895,95.2332,238.3477,97.4772,149.0294,85.8671,146.9931,373.8087,173.2175,402.9150,86.3910,151.4365,478.8047,396.3582,80.7518,120.9049,114.8428,422.8767,39.1179,121.4234,68.0390,124.4165,190.6677,304.4623,134.3989,157.9183,86.0924,214.8676,70.4481,183.6221,101.7762,50.5189,52.9887,109.1202,205.6926,127.2995,133.4600,158.2527,116.2618,152.2456,83.8708,53.3975,112.8705,92.1875,113.1200,132.5663,147.6232,29.4702,84.0324,138.8084,70.3911,101.8908,100.9165,131.0282,79.6025,77.8085,108.8735,70.3689,54.9780,50.7015,154.9443,8.8582,42.8890,78.3993,74.2995,22.2211,15.2859,62.2435,59.5068,86.9189,221.9351,83.0098,28.8389,100.9167,61.8073,24.6466,95.1077,166.6565,301.3005,109.9473,209.0579,6.7156
